"year","month","day","tag","answercount","commentcount","questioncount","upvotes","downvotes","offensivevotes"
2016,1,12,apache-cordova,0,1,0,0,0,0
2016,1,12,asp.net,2,15,2,2,0,0
2016,1,12,asp.net-mvc,3,20,4,6,1,0
2016,1,12,c,4,0,2,2,0,0
2016,1,12,c#,6,27,6,7,3,0
2016,1,12,c++,3,0,1,2,0,0
2016,1,12,css,7,27,4,6,1,0
2016,1,12,css3,4,13,2,1,0,0
2016,1,12,delphi,1,4,1,0,0,0
2016,1,12,entity-framework,0,4,1,2,0,0
2016,1,12,excel,1,1,1,1,0,0
2016,1,12,html,12,27,6,16,1,0
2016,1,12,iis,2,1,1,1,0,0
2016,1,12,ionic,0,1,0,0,0,0
2016,1,12,ios,2,1,1,1,0,0
2016,1,12,java,4,20,5,3,0,0
2016,1,12,javascript,10,35,6,14,2,0
2016,1,12,jquery,6,31,3,18,0,0
2016,1,12,jquery-ui,0,8,0,0,0,0
2016,1,12,jsf,0,1,0,0,0,0
2016,1,12,laravel,1,13,1,0,0,0
2016,1,12,linux,3,7,2,1,0,0
2016,1,12,mongodb,0,0,0,1,0,0
2016,1,12,mysql,6,43,5,5,1,0
2016,1,12,mysqli,0,2,0,0,0,0
2016,1,12,node.js,0,0,0,1,0,0
2016,1,12,oracle,1,1,1,1,0,0
2016,1,12,php,21,102,16,20,9,0
2016,1,12,postgresql,1,7,1,0,0,0
2016,1,12,primefaces,0,1,0,0,0,0
2016,1,12,python,5,12,1,6,1,0
2016,1,12,ruby,2,5,1,0,0,0
2016,1,12,ruby-on-rails,2,5,1,0,0,0
2016,1,12,sql-server,4,2,1,1,0,0
2016,1,12,swing,1,4,1,0,0,0
2016,1,12,twitter-bootstrap,2,17,1,4,0,0
2016,1,12,visual-studio,1,9,1,2,1,0
2016,1,12,wordpress,2,5,1,0,1,0
2016,1,12,wordpress-theme,2,5,1,0,1,0
2016,1,12,wpf,0,0,0,0,0,0
2016,1,13,.net,3,5,2,7,0,0
2016,1,13,ajax,6,18,4,4,3,0
2016,1,13,android,7,22,6,6,0,0
2016,1,13,angularjs,8,52,4,5,0,0
2016,1,13,asp.net,1,2,1,1,0,0
2016,1,13,asp.net-mvc,1,0,1,0,0,0
2016,1,13,bootstrap-3,1,5,1,4,0,0
2016,1,13,c,1,1,1,0,0,0
2016,1,13,c#,7,18,6,10,0,0
2016,1,13,c++,1,12,1,2,0,0
2016,1,13,character-encoding,1,7,1,0,0,0
2016,1,13,codeigniter,2,0,1,1,0,0
2016,1,13,css,6,19,4,2,3,0
2016,1,13,css3,2,14,1,0,0,0
2016,1,13,delphi,1,2,1,1,0,0
2016,1,13,entity-framework,1,2,1,1,0,0
2016,1,13,entity-framework-6,1,0,1,0,0,0
2016,1,13,facebook,2,10,1,2,0,0
2016,1,13,get,1,5,1,1,0,0
2016,1,13,google,1,3,1,0,0,0
2016,1,13,google-chrome,1,6,1,0,0,0
2016,1,13,google-maps,1,3,1,0,0,0
2016,1,13,html,5,24,4,5,1,0
2016,1,13,html-select,1,5,1,4,0,0
2016,1,13,iframe,3,4,2,3,0,0
2016,1,13,internet-explorer,1,6,1,0,0,0
2016,1,13,ios,1,1,1,0,0,0
2016,1,13,java,12,26,5,13,0,0
2016,1,13,javascript,16,78,10,15,4,0
2016,1,13,jquery,4,19,6,2,1,0
2016,1,13,laravel,1,1,1,0,0,0
2016,1,13,laravel-eloquent,1,1,1,0,0,0
2016,1,13,magento,1,11,1,1,0,0
2016,1,13,mongodb,1,2,1,1,0,0
2016,1,13,mysql,6,32,6,4,0,0
2016,1,13,mysqli,1,7,1,1,0,0
2016,1,13,oracle,1,0,1,0,0,0
2016,1,13,php,19,102,15,14,6,0
2016,1,13,postgresql,0,0,0,0,0,0
2016,1,13,python,6,19,5,0,0,0
2016,1,13,python-2.7,0,0,0,0,0,0
2016,1,13,restful,0,2,1,0,0,0
2016,1,13,ruby-on-rails,3,0,1,0,0,0
2016,1,13,spring-mvc,0,0,0,0,0,0
2016,1,13,sql-server,0,0,0,1,0,0
2016,1,13,sqlite,0,8,2,0,0,0
2016,1,13,twitter-bootstrap,1,5,1,4,0,0
2016,1,13,wordpress,2,5,3,0,0,0
2016,1,13,xampp,1,20,1,0,5,0
2016,1,14,.net,4,7,4,8,0,0
2016,1,14,ajax,4,10,2,4,0,0
2016,1,14,android,3,12,4,5,0,0
2016,1,14,angularjs,3,12,3,4,0,0
2016,1,14,apache,2,5,1,1,0,0
2016,1,14,apache-cordova,0,0,0,1,0,0
2016,1,14,asp.net-mvc,4,20,4,6,0,0
2016,1,14,asp.net-mvc-5,0,0,0,0,0,0
2016,1,14,c,0,0,0,0,0,0
2016,1,14,c#,9,27,9,21,0,0
2016,1,14,c++,1,3,1,1,0,0
2016,1,14,css,2,1,2,2,0,0
2016,1,14,data,1,1,1,0,0,0
2016,1,14,delphi,1,9,2,0,0,0
2016,1,14,eclipse,0,2,1,1,0,0
2016,1,14,entity-framework,2,6,2,3,0,0
2016,1,14,entity-framework-6,0,0,0,1,0,0
2016,1,14,excel,0,1,1,2,0,0
2016,1,14,facebook,0,0,1,1,0,0
2016,1,14,html,7,12,4,12,0,0
2016,1,14,ionic,0,0,0,1,0,0
2016,1,14,ios,2,6,3,1,0,0
2016,1,14,java,7,30,9,9,0,0
2016,1,14,java-ee,0,0,0,1,0,0
2016,1,14,javascript,20,97,16,32,1,0
2016,1,14,jquery,16,71,9,20,1,0
2016,1,14,jquery-ui,1,6,1,1,0,0
2016,1,14,jsf,0,0,0,0,0,0
2016,1,14,jsp,2,5,2,1,0,0
2016,1,14,laravel,1,8,1,0,0,0
2016,1,14,linq,3,19,3,4,0,0
2016,1,14,mysql,7,18,5,5,0,0
2016,1,14,netbeans,1,0,1,3,0,0
2016,1,14,node.js,1,0,1,2,0,0
2016,1,14,oracle,2,3,1,0,0,0
2016,1,14,php,24,111,15,25,1,0
2016,1,14,python,0,4,0,1,0,0
2016,1,14,python-3.x,0,1,0,0,0,0
2016,1,14,ruby,1,2,1,2,0,0
2016,1,14,ruby-on-rails,1,1,1,0,0,0
2016,1,14,spring-mvc,1,2,1,0,0,0
2016,1,14,sql-server,3,9,2,2,0,0
2016,1,14,sqlite,1,1,1,0,0,0
2016,1,14,swing,0,3,1,0,0,0
2016,1,14,ubuntu,1,5,1,4,0,0
2016,1,14,vb.net,1,0,1,0,0,0
2016,1,14,vba,1,2,1,1,0,0
2016,1,14,visual-basic-6,1,2,1,1,0,0
2016,1,14,visual-studio,2,6,2,13,0,0
2016,1,14,visual-studio-2013,1,1,1,4,0,0
2016,1,14,visual-studio-2015,1,5,1,9,0,0
2016,1,14,winforms,2,10,2,0,0,0
2016,1,14,xampp,2,5,1,1,0,0
2016,1,14,xml,3,3,2,1,0,0
2016,1,15,.net,9,25,5,5,0,0
2016,1,15,ajax,1,11,1,0,0,0
2016,1,15,android,7,14,6,2,1,0
2016,1,15,android-layout,1,1,1,0,0,0
2016,1,15,apache,2,20,1,0,0,0
2016,1,15,asp.net,2,4,2,1,0,0
2016,1,15,asp.net-mvc,4,28,4,1,4,0
2016,1,15,bootstrap-3,1,0,1,0,0,0
2016,1,15,c,2,6,1,0,0,0
2016,1,15,c#,13,50,9,10,4,0
2016,1,15,c++,2,6,1,0,0,0
2016,1,15,codeigniter,2,5,1,2,0,0
2016,1,15,css,2,15,2,4,2,0
2016,1,15,edittext,2,3,2,1,0,0
2016,1,15,entity-framework,3,8,2,5,0,0
2016,1,15,hibernate,5,19,2,7,0,0
2016,1,15,html,2,14,2,4,2,0
2016,1,15,html5,1,9,1,1,0,0
2016,1,15,java,20,81,11,23,0,0
2016,1,15,java-8,0,0,0,0,0,0
2016,1,15,javascript,28,102,15,54,1,0
2016,1,15,jquery,9,51,7,16,0,0
2016,1,15,jsf,0,10,1,0,0,0
2016,1,15,jsp,0,0,0,0,0,0
2016,1,15,laravel,1,6,1,1,0,0
2016,1,15,linq,1,9,1,0,0,0
2016,1,15,maven,1,0,1,0,0,0
2016,1,15,mysql,8,23,5,10,4,0
2016,1,15,node.js,0,0,0,0,0,0
2016,1,15,null,4,12,1,9,0,0
2016,1,15,oracle,2,7,1,0,0,0
2016,1,15,php,19,92,14,29,3,0
2016,1,15,python,1,2,1,1,0,0
2016,1,15,razor,1,5,1,0,4,0
2016,1,15,ruby,1,5,1,1,0,0
2016,1,15,smtp,0,4,0,1,0,0
2016,1,15,spring-mvc,0,0,0,0,0,0
2016,1,15,sql-server,6,26,4,14,0,0
2016,1,15,swing,1,3,1,0,0,0
2016,1,15,tomcat,1,10,2,0,0,0
2016,1,15,twitter-bootstrap,1,0,1,0,0,0
2016,1,15,visual-studio-2013,0,0,0,0,0,0
2016,1,15,windows,1,5,1,1,0,0
2016,1,15,winforms,2,3,1,0,0,0
2016,1,15,wordpress,1,4,1,3,0,0
2016,1,15,xml,1,3,1,0,0,0
2016,1,16,ajax,3,5,2,0,0,0
2016,1,16,android,1,16,2,0,2,0
2016,1,16,android-layout,1,8,1,0,0,0
2016,1,16,angularjs,4,9,3,2,0,0
2016,1,16,bootstrap-3,1,6,1,0,0,0
2016,1,16,c,1,5,1,2,1,0
2016,1,16,c#,1,15,1,1,0,0
2016,1,16,c++,0,0,0,1,0,0
2016,1,16,css,2,7,2,2,0,0
2016,1,16,data,2,1,1,0,0,0
2016,1,16,delphi,2,4,2,0,0,0
2016,1,16,entity-framework,0,0,0,1,0,0
2016,1,16,hibernate,0,6,0,1,0,0
2016,1,16,html,2,4,2,1,0,0
2016,1,16,ios,1,2,1,0,0,0
2016,1,16,java,5,24,4,3,2,0
2016,1,16,javascript,10,39,6,8,0,0
2016,1,16,jpa,1,3,1,0,0,0
2016,1,16,jquery,6,13,4,7,0,0
2016,1,16,jsf,1,0,1,0,0,0
2016,1,16,maven,0,1,0,0,0,0
2016,1,16,mysql,4,25,3,5,0,0
2016,1,16,oracle,0,0,0,0,0,0
2016,1,16,php,9,57,11,14,0,0
2016,1,16,phpmailer,0,4,1,0,0,0
2016,1,16,python,0,4,0,1,0,0
2016,1,16,tomcat,0,1,0,0,0,0
2016,1,16,twitter-bootstrap,1,6,1,0,0,0
2016,1,16,xml,0,6,0,0,2,0
2016,1,17,.net,4,9,1,3,0,0
2016,1,17,android,3,9,3,1,1,0
2016,1,17,android-studio,1,7,1,0,0,0
2016,1,17,angularjs,1,0,1,0,0,0
2016,1,17,apache,0,0,1,2,0,0
2016,1,17,apache-cordova,0,5,1,0,0,0
2016,1,17,asp.net,0,0,0,0,0,0
2016,1,17,asp.net-mvc,0,4,1,0,0,0
2016,1,17,bootstrap-3,0,0,0,1,0,0
2016,1,17,c#,5,9,2,7,0,0
2016,1,17,css,3,9,2,0,0,0
2016,1,17,css3,2,4,1,0,0,0
2016,1,17,entity-framework,0,0,0,0,0,0
2016,1,17,html,1,5,1,0,0,0
2016,1,17,html5,3,4,2,0,0,0
2016,1,17,ionic,0,5,1,0,0,0
2016,1,17,ios,1,1,1,1,1,0
2016,1,17,java,4,23,5,5,4,0
2016,1,17,javascript,6,21,5,8,0,0
2016,1,17,jquery,3,11,4,4,0,0
2016,1,17,jsf,0,0,0,1,0,0
2016,1,17,jsp,0,4,1,2,2,0
2016,1,17,linq,4,9,1,3,0,0
2016,1,17,mysql,5,23,3,3,1,0
2016,1,17,node.js,0,0,1,2,0,0
2016,1,17,php,6,29,4,3,1,0
2016,1,17,python,0,0,0,0,0,0
2016,1,17,ruby,0,0,0,1,0,0
2016,1,17,twitter-bootstrap,0,0,0,1,0,0
2016,1,17,vb.net,0,0,0,0,0,0
2016,1,17,visual-basic-6,0,0,0,0,0,0
2016,1,17,visual-studio-2015,1,0,1,0,0,0
2016,1,17,winforms,0,0,0,0,0,0
2016,1,17,wordpress,1,7,1,0,0,0
2016,1,17,wordpress-theme,1,7,1,0,0,0
2016,1,18,.net,6,20,3,14,1,0
2016,1,18,ajax,3,9,2,3,0,0
2016,1,18,android,3,17,5,8,0,0
2016,1,18,android-studio,1,4,1,2,0,0
2016,1,18,angularjs,2,0,1,2,1,0
2016,1,18,asp.net,3,9,3,4,1,0
2016,1,18,bootstrap-3,2,3,2,5,0,0
2016,1,18,c,1,0,1,0,0,0
2016,1,18,c#,9,39,7,16,1,0
2016,1,18,c++,1,0,1,0,0,0
2016,1,18,codeigniter,0,0,0,1,0,0
2016,1,18,css,0,4,0,2,0,0
2016,1,18,css3,1,2,1,4,0,0
2016,1,18,delphi,1,2,1,0,0,0
2016,1,18,edittext,1,4,1,1,0,0
2016,1,18,git,3,6,2,3,1,0
2016,1,18,html,11,21,7,11,0,0
2016,1,18,html5,4,16,4,10,0,0
2016,1,18,iframe,0,0,1,4,0,0
2016,1,18,ionic,0,0,0,0,0,0
2016,1,18,ios,0,10,1,0,0,0
2016,1,18,java,12,40,11,22,3,0
2016,1,18,javascript,12,37,9,14,6,0
2016,1,18,jdbc,0,4,1,1,0,0
2016,1,18,jquery,3,1,2,3,0,0
2016,1,18,linq,2,14,1,1,0,0
2016,1,18,linux,3,0,1,1,0,0
2016,1,18,mysql,10,29,7,19,1,0
2016,1,18,node.js,0,0,0,0,0,0
2016,1,18,oracle,1,3,1,0,0,0
2016,1,18,php,21,55,16,24,2,0
2016,1,18,python,1,6,1,0,0,0
2016,1,18,ruby-on-rails,0,0,0,0,0,0
2016,1,18,sql-server,7,14,5,1,0,0
2016,1,18,ubuntu,1,2,1,0,0,0
2016,1,18,vba,1,2,1,1,0,0
2016,1,18,visual-basic-6,1,4,2,2,0,0
2016,1,18,winforms,1,9,2,1,0,0
2016,1,18,wordpress,0,1,0,0,0,0
2016,1,18,wordpress-theme,0,1,0,0,0,0
2016,1,18,xml,1,3,1,0,0,0
2016,1,19,.net,6,41,4,9,0,0
2016,1,19,ajax,2,18,3,3,0,0
2016,1,19,android,9,42,9,13,1,0
2016,1,19,android-activity,0,4,1,0,0,0
2016,1,19,android-adapter,0,0,1,1,0,0
2016,1,19,android-fragment,0,4,1,0,0,0
2016,1,19,android-studio,1,0,1,2,0,0
2016,1,19,angularjs,5,7,2,3,0,0
2016,1,19,apache-cordova,3,7,3,4,1,0
2016,1,19,asp.net,2,14,2,2,2,0
2016,1,19,asp.net-mvc,2,0,2,3,0,0
2016,1,19,c,0,2,0,1,0,0
2016,1,19,c#,9,56,9,15,1,0
2016,1,19,c++,0,4,1,1,0,0
2016,1,19,css,10,14,6,8,0,0
2016,1,19,css3,5,6,3,4,0,0
2016,1,19,delphi,0,0,0,0,0,0
2016,1,19,excel,0,1,1,1,0,0
2016,1,19,html,14,40,9,11,0,0
2016,1,19,html5,2,4,1,1,0,0
2016,1,19,internet-explorer,1,4,1,0,2,0
2016,1,19,ionic,2,0,2,1,0,0
2016,1,19,ios,2,14,1,1,0,0
2016,1,19,java,8,26,11,16,0,0
2016,1,19,javascript,26,75,15,22,8,0
2016,1,19,jpa,2,0,2,1,0,0
2016,1,19,jquery,12,33,7,12,8,0
2016,1,19,jquery-ui,0,3,1,1,0,0
2016,1,19,jsf,2,2,2,1,3,0
2016,1,19,maven,1,2,1,0,0,0
2016,1,19,mongodb,0,2,1,1,0,0
2016,1,19,mysql,4,30,6,4,0,0
2016,1,19,netbeans,1,2,1,0,0,0
2016,1,19,node.js,2,2,2,2,0,0
2016,1,19,oracle,0,1,0,0,0,0
2016,1,19,php,14,81,11,35,6,0
2016,1,19,postgresql,1,1,1,2,0,0
2016,1,19,primefaces,1,5,2,1,3,0
2016,1,19,python,4,11,3,7,0,0
2016,1,19,python-2.7,1,0,1,1,0,0
2016,1,19,python-3.x,1,0,1,1,0,0
2016,1,19,ruby,1,6,1,1,0,0
2016,1,19,ruby-on-rails,0,0,0,0,0,0
2016,1,19,sql-server,0,0,0,1,0,0
2016,1,19,twitter-bootstrap,1,0,1,2,0,0
2016,1,19,ubuntu,0,0,0,0,0,0
2016,1,19,vb.net,0,0,0,1,0,0
2016,1,19,visual-studio,0,6,0,1,0,0
2016,1,19,windows,1,10,3,1,0,0
2016,1,19,winforms,0,0,0,1,0,0
2016,1,19,xml,0,1,1,1,0,0
2016,1,20,ajax,4,18,5,3,0,0
2016,1,20,android,5,27,7,7,0,0
2016,1,20,android-activity,0,0,0,0,0,0
2016,1,20,android-studio,0,0,0,1,0,0
2016,1,20,angularjs,10,66,6,5,0,0
2016,1,20,angularjs-directives,2,4,1,1,0,0
2016,1,20,apache,1,1,1,0,0,0
2016,1,20,asp.net,1,7,1,0,1,0
2016,1,20,asp.net-mvc,6,9,5,2,0,0
2016,1,20,bootstrap-3,0,0,0,0,0,0
2016,1,20,c,2,9,1,0,0,0
2016,1,20,c#,11,43,10,5,0,0
2016,1,20,character-encoding,0,1,0,0,0,0
2016,1,20,css,9,26,5,7,0,0
2016,1,20,css3,0,2,0,2,0,0
2016,1,20,data,4,14,1,10,2,0
2016,1,20,delphi,3,11,2,5,0,0
2016,1,20,entity-framework,3,2,3,4,0,0
2016,1,20,get,2,0,1,1,0,0
2016,1,20,html,13,68,8,12,0,0
2016,1,20,html5,0,0,0,0,0,0
2016,1,20,iis,0,2,1,0,0,0
2016,1,20,internet-explorer,0,7,0,0,1,0
2016,1,20,java,5,31,6,6,0,0
2016,1,20,javascript,13,61,12,13,1,0
2016,1,20,jquery,3,17,3,5,1,0
2016,1,20,linq,2,2,2,2,0,0
2016,1,20,mysql,11,27,7,5,1,0
2016,1,20,mysqli,1,4,1,1,0,0
2016,1,20,node.js,2,0,1,1,0,0
2016,1,20,pdf,1,2,1,0,0,0
2016,1,20,php,20,128,16,26,3,0
2016,1,20,python,2,11,1,1,0,0
2016,1,20,python-2.7,0,0,0,0,0,0
2016,1,20,python-3.x,0,0,0,0,0,0
2016,1,20,ruby,1,0,1,0,0,0
2016,1,20,sql-server,2,1,2,2,0,0
2016,1,20,sqlite,2,5,1,0,0,0
2016,1,20,tomcat,0,2,1,0,0,0
2016,1,20,twitter-bootstrap,0,0,0,0,0,0
2016,1,20,windows,2,2,2,0,0,0
2016,1,20,winforms,1,2,1,1,0,0
2016,1,20,wordpress,2,6,3,0,0,0
2016,1,21,.net,3,17,3,5,0,0
2016,1,21,ajax,1,2,1,0,3,0
2016,1,21,android,7,17,7,2,0,0
2016,1,21,android-studio,2,1,1,0,0,0
2016,1,21,angularjs,1,1,1,1,0,0
2016,1,21,apache,6,10,2,0,0,0
2016,1,21,apache-cordova,0,4,1,0,0,0
2016,1,21,asp.net,0,0,0,3,0,0
2016,1,21,asp.net-mvc,0,4,1,0,0,0
2016,1,21,bootstrap-3,1,3,1,0,0,0
2016,1,21,c,0,10,0,2,0,0
2016,1,21,c#,12,46,11,12,0,0
2016,1,21,character-encoding,1,15,1,5,0,0
2016,1,21,css,2,13,2,3,0,0
2016,1,21,css3,1,5,1,0,0,0
2016,1,21,delphi,0,2,1,0,0,0
2016,1,21,edittext,0,2,0,0,0,0
2016,1,21,entity-framework,2,2,1,1,0,0
2016,1,21,entity-framework-6,2,10,1,0,0,0
2016,1,21,html,7,21,4,9,1,0
2016,1,21,html5,5,24,3,3,0,0
2016,1,21,iis,1,11,3,1,0,0
2016,1,21,java,4,22,6,3,0,0
2016,1,21,javascript,6,11,3,1,3,0
2016,1,21,jquery,8,23,5,9,4,0
2016,1,21,jsf,0,0,0,0,0,0
2016,1,21,laravel,1,19,1,2,0,0
2016,1,21,linux,6,10,2,0,0,0
2016,1,21,mysql,8,35,5,7,0,0
2016,1,21,netbeans,0,5,1,0,0,0
2016,1,21,node.js,0,0,0,0,0,0
2016,1,21,oracle,2,13,2,1,0,0
2016,1,21,pdf,1,14,1,4,0,0
2016,1,21,php,16,101,13,24,5,0
2016,1,21,phpmailer,1,13,1,0,0,0
2016,1,21,phpmyadmin,3,6,1,0,0,0
2016,1,21,postgresql,3,4,2,2,0,0
2016,1,21,primefaces,0,0,0,0,0,0
2016,1,21,python,1,4,1,0,0,0
2016,1,21,python-3.x,1,4,1,0,0,0
2016,1,21,ruby,1,0,1,0,0,0
2016,1,21,ruby-on-rails,1,0,1,0,0,0
2016,1,21,sql-server,2,3,2,2,0,0
2016,1,21,tomcat,1,6,1,0,0,0
2016,1,21,twitter-bootstrap,4,12,3,2,0,0
2016,1,21,vb.net,1,13,1,0,0,0
2016,1,21,visual-basic-6,1,13,1,0,0,0
2016,1,21,windows,1,4,1,1,0,0
2016,1,21,wordpress,1,15,1,1,1,0
2016,1,22,ajax,5,16,4,10,0,0
2016,1,22,android,5,6,3,11,0,0
2016,1,22,angularjs,4,15,4,3,0,0
2016,1,22,apache,0,0,0,0,0,0
2016,1,22,asp.net,1,11,2,2,0,0
2016,1,22,asp.net-mvc,4,18,3,3,4,0
2016,1,22,asp.net-mvc-5,0,0,0,0,0,0
2016,1,22,asp.net-web-api,2,1,1,2,0,0
2016,1,22,c,5,8,2,2,1,0
2016,1,22,c#,11,45,8,15,5,0
2016,1,22,codeigniter,3,8,2,3,0,0
2016,1,22,css,2,5,1,2,0,0
2016,1,22,css3,2,5,1,2,0,0
2016,1,22,delphi,1,7,2,3,0,0
2016,1,22,eclipse,1,1,1,0,0,0
2016,1,22,entity-framework,2,6,1,1,4,0
2016,1,22,facebook,1,5,1,1,0,0
2016,1,22,get,1,1,1,3,0,0
2016,1,22,html,4,16,2,2,0,0
2016,1,22,html-select,0,2,1,1,0,0
2016,1,22,html5,0,0,0,0,0,0
2016,1,22,ios,3,8,3,8,0,0
2016,1,22,java,3,15,3,3,1,0
2016,1,22,javascript,16,60,12,26,4,0
2016,1,22,jquery,6,20,4,12,0,0
2016,1,22,jsf,0,0,0,0,0,0
2016,1,22,laravel,1,7,1,4,0,0
2016,1,22,laravel-5,1,7,1,4,0,0
2016,1,22,linq,1,8,1,1,0,0
2016,1,22,linux,0,0,0,0,0,0
2016,1,22,mongodb,2,7,1,1,0,0
2016,1,22,mysql,2,14,3,2,0,0
2016,1,22,node.js,2,1,1,2,0,0
2016,1,22,php,17,100,16,36,8,0
2016,1,22,phpmyadmin,0,0,0,0,0,0
2016,1,22,postgresql,3,12,1,3,0,0
2016,1,22,primefaces,0,0,0,0,0,0
2016,1,22,python,5,9,3,5,0,0
2016,1,22,python-3.x,0,2,0,0,0,0
2016,1,22,ruby,3,3,2,2,0,0
2016,1,22,ruby-on-rails,1,0,1,0,0,0
2016,1,22,smtp,1,14,1,2,1,0
2016,1,22,sqlite,0,0,0,0,0,0
2016,1,22,twitter-bootstrap,4,10,3,8,0,0
2016,1,22,visual-basic-6,1,1,1,2,0,0
2016,1,22,visual-studio,2,1,1,1,0,0
2016,1,22,windows,0,0,0,0,0,0
2016,1,22,wordpress,4,13,4,9,4,0
2016,1,23,.net,1,2,1,0,0,0
2016,1,23,android,3,5,3,2,0,0
2016,1,23,angularjs,0,2,0,1,0,0
2016,1,23,c#,4,10,3,2,0,0
2016,1,23,css,0,3,1,0,0,0
2016,1,23,data,0,1,0,0,0,0
2016,1,23,html,3,16,4,2,0,0
2016,1,23,java,4,6,4,4,0,0
2016,1,23,java-ee,1,5,1,0,0,0
2016,1,23,javascript,4,18,4,2,1,0
2016,1,23,jquery,2,1,1,0,1,0
2016,1,23,jsf,1,5,1,0,0,0
2016,1,23,mongodb,1,2,1,2,0,0
2016,1,23,node.js,1,1,1,1,0,0
2016,1,23,php,1,23,3,1,2,0
2016,1,23,primefaces,1,5,1,0,0,0
2016,1,23,python,2,3,1,2,0,0
2016,1,23,sql-server,2,6,1,2,0,0
2016,1,23,sqlite,1,0,1,0,0,0
2016,1,23,twitter-bootstrap,1,1,1,1,0,0
2016,1,23,vb.net,1,2,1,0,0,0
2016,1,23,winforms,1,2,1,0,0,0
2016,1,23,wordpress,0,12,1,0,0,0
2016,1,23,wpf,2,6,1,2,0,0
2016,1,24,ajax,1,6,1,1,0,0
2016,1,24,android,3,9,3,2,0,0
2016,1,24,android-adapter,1,1,1,0,0,0
2016,1,24,apache-cordova,0,0,1,0,0,0
2016,1,24,c#,0,17,2,1,0,0
2016,1,24,css,1,9,2,2,0,0
2016,1,24,css3,1,8,2,1,0,0
2016,1,24,entity-framework,0,14,1,0,0,0
2016,1,24,entity-framework-6,0,3,1,1,0,0
2016,1,24,git,2,5,1,0,0,0
2016,1,24,html5,1,2,1,0,0,0
2016,1,24,java,5,9,3,1,0,0
2016,1,24,javascript,2,16,3,2,0,0
2016,1,24,jquery,2,15,2,2,0,0
2016,1,24,mysql,4,8,2,5,0,0
2016,1,24,netbeans,1,5,1,0,0,0
2016,1,24,php,5,30,5,6,0,0
2016,1,24,postgresql,0,2,1,1,0,0
2016,1,24,python,1,7,1,0,0,0
2016,1,24,sql-server,0,14,1,0,0,0
2016,1,24,sqlite,1,5,1,0,0,0
2016,1,24,vb.net,1,0,1,0,0,0
2016,1,24,visual-basic-6,1,0,1,0,0,0
2016,1,25,.net,0,1,1,2,0,0
2016,1,25,ajax,1,14,2,4,0,0
2016,1,25,android,6,17,4,1,0,0
2016,1,25,android-layout,0,0,0,0,0,0
2016,1,25,angularjs,4,10,4,1,0,0
2016,1,25,angularjs-directives,1,2,1,0,0,0
2016,1,25,asp.net,1,1,1,0,0,0
2016,1,25,asp.net-mvc,1,5,2,3,0,0
2016,1,25,asp.net-mvc-5,1,2,1,1,0,0
2016,1,25,c,1,13,2,2,0,0
2016,1,25,c#,2,14,3,3,0,0
2016,1,25,c++,1,10,1,2,0,0
2016,1,25,css,3,12,4,7,2,0
2016,1,25,css3,0,0,0,0,0,0
2016,1,25,data,2,6,2,5,0,0
2016,1,25,firefox,0,4,1,1,1,0
2016,1,25,html,12,31,6,12,1,0
2016,1,25,html5,4,13,2,5,0,0
2016,1,25,iframe,3,1,1,2,0,0
2016,1,25,ionic,4,8,2,0,0,0
2016,1,25,java,4,17,2,1,1,0
2016,1,25,javascript,15,52,8,18,1,0
2016,1,25,jquery,5,23,2,4,1,0
2016,1,25,jsp,0,2,1,0,0,0
2016,1,25,laravel,1,5,2,1,0,0
2016,1,25,laravel-5,1,5,2,1,0,0
2016,1,25,mysql,3,14,3,5,1,0
2016,1,25,mysqli,1,0,1,1,0,0
2016,1,25,php,14,56,13,24,7,0
2016,1,25,phpmailer,1,4,1,3,5,0
2016,1,25,postgresql,3,18,2,2,1,0
2016,1,25,python,3,17,2,5,0,0
2016,1,25,ruby,0,0,0,0,0,0
2016,1,25,ruby-on-rails,0,0,0,0,0,0
2016,1,25,sql-server,1,1,1,1,0,0
2016,1,25,sqlite,2,14,1,0,0,0
2016,1,25,twitter-bootstrap,0,6,1,0,0,0
2016,1,25,vb.net,0,0,0,0,0,0
2016,1,25,visual-basic-6,0,0,0,0,0,0
2016,1,25,visual-studio,0,0,0,0,0,0
2016,1,25,youtube,1,8,1,2,1,0
2016,1,26,.net,5,9,3,1,0,0
2016,1,26,ajax,0,3,1,0,0,0
2016,1,26,android,9,19,9,7,0,0
2016,1,26,android-studio,1,2,1,2,0,0
2016,1,26,angularjs,0,2,0,0,0,0
2016,1,26,apache,0,3,1,0,0,0
2016,1,26,apache-cordova,1,0,1,0,0,0
2016,1,26,asp.net-mvc,3,11,3,1,0,0
2016,1,26,bootstrap-3,1,0,1,0,0,0
2016,1,26,c,1,6,1,0,0,0
2016,1,26,c#,10,38,10,11,2,0
2016,1,26,c++,0,0,0,0,0,0
2016,1,26,css,4,43,5,8,4,0
2016,1,26,delphi,3,7,2,0,0,0
2016,1,26,entity-framework,4,23,3,3,0,0
2016,1,26,excel,1,2,1,2,0,0
2016,1,26,google,1,2,1,1,0,0
2016,1,26,hibernate,1,7,1,3,0,0
2016,1,26,html,10,54,8,9,7,0
2016,1,26,ionic,2,18,1,4,0,0
2016,1,26,java,4,12,4,9,2,0
2016,1,26,javascript,14,37,7,5,8,0
2016,1,26,jquery,9,16,6,10,4,0
2016,1,26,jsp,0,6,1,0,0,0
